"","Detail","Price","Mileage"
"2365","2019 Audi e-tron Prestige","$54,880","36,983 mi."
"2366","2022 Audi Q5 45 S line quattro Premium","$48,880","16,221 mi."
"2367","2018 Audi Q7 3.0T Premium Plus","$32,220","63,666 mi."
"2368","2021 Audi RS 5 2.9T","$78,995","18,610 mi."
"2369","2021 Audi Q5 45 Premium Plus","$36,985","36,925 mi."
"2370","2007 Audi A4 3.2","$7,995","136,579 mi."
"2371","2020 Audi Q7 55 Premium","$59,999","5,659 mi."
"2372","2018 Audi Q5 2.0T Premium","$28,999","56,024 mi."
"2373","2016 Audi A5 2.0T Premium Plus","$30,599","24,469 mi."
"2374","2021 Audi Q8 55 Premium","$70,999","16,019 mi."
"2375","2021 Audi SQ5 3.0T Premium","$54,599","11,797 mi."
"2376","2019 Audi SQ5 3.0T Premium","$46,999","30,294 mi."
"2377","2020 Audi A4 45 Premium","$36,599","13,408 mi."
"2378","2020 Audi Q3 45 S line Premium","$31,999","37,759 mi."
"2379","2018 Audi Q5 2.0T Prestige","$33,599","47,853 mi."
"2380","2022 Audi Q7 55 Premium","$64,993","12,484 mi."
"2381","2019 Audi Q5 2.0T Premium Plus","$30,995","61,295 mi."
"2382","2018 Audi A7 3.0T Prestige","$47,599","27,729 mi."
"2383","2019 Audi Q7 55 Premium Plus","$40,999","43,315 mi."
"2384","2021 Audi SQ5 3.0T Premium","$60,999","14,943 mi."
"2385","2019 Audi S3 2.0T Premium Plus","$42,599","18,475 mi."
"2386","2018 Audi A5 2.0T Premium Plus","$33,194","41,119 mi."
"2387","2021 Audi S4 3.0T Premium Plus","$52,999","9,737 mi."
"2388","2018 Audi Q7 3.0T Premium","$36,993","54,430 mi."
"2389","2020 Audi A3 2.0T S line Premium","$34,599","16,478 mi."
"2390","2018 Audi A4 2.0T Premium","$26,999","46,900 mi."
"2391","2020 Audi Q7 55 Premium","$52,999","34,598 mi."
"2392","2019 Audi A4 2.0T Premium Plus","$30,599","41,608 mi."
"2393","2019 Audi A4 2.0T Premium Plus","$33,494","12,535 mi."
"2394","2019 Audi Q5 2.0T Premium Plus","$36,999","17,098 mi."
"2395","2019 Audi Q7 55 Premium","$39,494","40,448 mi."
"2396","2021 Audi SQ5 3.0T Premium","$55,999","10,693 mi."
"2397","2019 Audi Q7 45 Premium Plus","$41,999","21,613 mi."
"2398","2018 Audi Q5 2.0T Premium","$31,999","30,376 mi."
"2399","2021 Audi A6 55 Premium Plus","$49,999","9,424 mi."
"2400","2019 Audi S4 3.0T Premium Plus","$43,599","28,543 mi."
"2401","2019 Audi A5 2.0T Premium","$37,599","25,302 mi."
"2402","2021 Audi A6 55 Premium Plus","$52,999","10,660 mi."
"2403","2020 Audi A3 2.0T S line Premium","$32,999","32,330 mi."
"2404","2017 Audi A7 3.0T Premium Plus","$34,999","50,903 mi."
"2405","2017 Audi Q5 3.0T Premium Plus","$33,990","24,116 mi."
"2406","2020 Audi Q8 55 Premium","$68,999","33,282 mi."
"2407","2019 Audi SQ5 3.0T Premium","$47,999","28,077 mi."
"2408","2022 Audi Q3 45 S line Premium","$41,599","18,022 mi."
"2409","2020 Audi Q3 45 Premium","$32,993","24,596 mi."
"2410","2019 Audi Q7 45 Premium Plus","$41,599","25,503 mi."
"2411","2021 Audi RS 5 2.9T","$79,999","12,005 mi."
"2412","2020 Audi Q7 55 Premium","$52,999","34,598 mi."
"2413","2018 Audi A4 2.0T Premium","$26,999","46,900 mi."
"2414","2019 Audi A4 2.0T Premium Plus","$30,599","41,608 mi."
"2415","2019 Audi A4 2.0T Premium Plus","$33,494","12,535 mi."
"2416","2018 Audi Q7 3.0T Premium","$36,993","54,430 mi."
"2417","2020 Audi A3 2.0T S line Premium","$34,599","16,478 mi."
"2418","2019 Audi Q7 55 Premium","$39,494","40,448 mi."
"2419","2019 Audi Q5 2.0T Premium Plus","$36,999","17,098 mi."
"2420","2021 Audi SQ5 3.0T Premium","$55,999","10,693 mi."
"2421","2021 Audi A6 55 Premium Plus","$49,999","9,424 mi."
"2422","2019 Audi Q7 45 Premium Plus","$41,999","21,613 mi."
"2423","2018 Audi Q5 2.0T Premium","$31,999","30,376 mi."
"2424","2019 Audi S4 3.0T Premium Plus","$43,599","28,543 mi."
"2425","2019 Audi A5 2.0T Premium","$37,599","25,302 mi."
"2426","2021 Audi A8 L 60","$75,999","2,535 mi."
"2427","2018 Audi A5 2.0T Premium Plus","$33,999","36,762 mi."
"2428","2021 Audi Q8 55 Premium","$70,888","9,784 mi."
"2429","2019 Audi Q7 45 Premium Plus","$40,888","29,526 mi."
"2430","2011 Audi A6 3.0 Premium Plus quattro","$11,852","102,071 mi."
"2431","2018 Audi R8 5.2 V10","$157,445","22,890 mi."
"2432","2018 Audi S5 3.0T Premium Plus","$41,999","40,083 mi."
"2433","2014 Audi A8 L 3.0T","$20,900","76,994 mi."
"2434","2012 Audi A7 Premium","$24,800","54,950 mi."
"2435","2016 Audi S6 4.0T quattro Premium Plus","$38,177","40,669 mi."
"2436","2021 Audi SQ8 4.0T quattro Premium Plus","$87,881","31,296 mi."
"2437","2021 Audi S5 3.0T Prestige","$62,555","27,541 mi."
"2438","2019 Audi Q8 3.0T Premium","Not Priced","31,038 mi."
"2439","2017 Audi Q7 3.0T Premium Plus","$29,990","84,645 mi."
"2440","2021 Audi A4 45 S line quattro Premium","Not Priced","23,114 mi."
"2441","2020 Audi e-tron Prestige","$67,849","8,462 mi."
"2442","2018 Audi Q7 3.0T Premium Plus","$42,990","20,358 mi."
"2443","2017 Audi A3 2.0T Premium","$25,997","39,675 mi."
"2444","2019 Audi Q7 55 Premium Plus","$43,990","28,866 mi."
"2445","2016 Audi Q5 3.0T Premium Plus","$25,946","48,520 mi."
"2446","2019 Audi Q8 3.0T Premium","$56,991","46,952 mi."
"2447","2013 Audi A4 2.0T Premium quattro","$12,997","100,089 mi."
"2448","2021 Audi Q5 45 Premium","$44,890","10,606 mi."
"2449","2019 Audi Q7 45 Premium Plus","$42,500","22,056 mi."
"2450","2021 Audi A5 45 S line quattro Premium","$43,998","10,442 mi."
"2451","2021 Audi RS Q8 4.0T quattro","$119,998","17,148 mi."
"2452","2016 Audi Q5 2.0T Premium Plus","$24,509","54,214 mi."
"2453","2015 Audi RS 7 4.0T Prestige","$54,998","47,172 mi."
"2454","2013 Audi Q5 2.0T Premium Plus","$18,785","79,248 mi."
"2455","2016 Audi A3 2.0T Premium Plus","$19,997","72,302 mi."
"2456","2018 Audi A6 3.0T Premium Plus","Not Priced","Missing Mileage"
"2457","2021 Audi A5 45 Premium","$48,995","34,072 mi."
"2458","2019 Audi Q5 2.0T Premium Plus","$35,995","24,766 mi."
"2459","2018 Audi Q3 2.0T Premium Plus","$27,995","40,021 mi."
"2460","2019 Audi e-tron quattro Premium Plus","$57,977","38,479 mi."
"2461","2013 Audi TT 2.0T Premium Plus quattro","$17,977","49,924 mi."
"2462","2013 Audi Q7 3.0 TDI Premium","$16,877","124,265 mi."
"2463","2019 Audi A8 L 55","$46,945","46,179 mi."
"2464","2018 Audi Q5 2.0T Tech Premium","$32,947","33,043 mi."
"2465","2016 Audi A3 2.0T Premium","$18,223","94,619 mi."
"2466","2018 Audi S5 3.0T Premium Plus","$41,494","42,642 mi."
"2467","2014 Audi Q5 2.0T Premium Plus","$18,990","91,364 mi."
"2468","2015 Audi RS 5 4.2","$48,888","35,894 mi."
"2469","2018 Audi Q5 2.0T Tech Premium","$30,995","49,059 mi."
"2470","2017 Audi A3 2.0T Premium","$24,990","32,887 mi."
"2471","2019 Audi Q5 2.0T Premium Plus","$37,990","15,994 mi."
"2472","2018 Audi A5 2.0T Premium","$31,990","49,438 mi."
"2473","2018 Audi A5 2.0T Prestige","$31,990","62,495 mi."
"2474","2020 Audi Q5 45 Premium Plus","$32,000","57,930 mi."
"2475","2020 Audi Q5 45 Premium Plus","$31,000","69,676 mi."
"2476","2018 Audi A4 2.0T Premium Plus","$25,000","80,124 mi."
"2477","2019 Audi Q7 45 Premium Plus","$32,000","90,881 mi."
"2478","2018 Audi A3 2.0T Premium","Not Priced","27,289 mi."
"2479","2018 Audi S4 3.0T Premium Plus","$39,000","23,500 mi."
"2480","2011 Audi Q7 TDI Prestige","Not Priced","96,617 mi."
"2481","2019 Audi RS 3 2.5T","$56,800","28,308 mi."
"2482","2019 Audi e-tron quattro Premium Plus","$57,800","46,732 mi."
"2483","2020 Audi Q8 55 Premium","$65,800","35,114 mi."
"2484","2017 Audi Q5 2.0T Premium Plus","$22,995","109,778 mi."
"2485","2021 Audi Q3 45 S line Premium","$40,287","14,340 mi."
"2486","2021 Audi Q5 45 Premium","$44,987","20,311 mi."
"2487","2021 Audi e-tron Premium Plus","$72,987","8,410 mi."
"2488","2014 Audi R8 4.2 Spyder quattro","$119,987","7,698 mi."
"2489","2021 Audi Q3 45 S line Premium","$39,845","13,338 mi."
"2490","2015 Audi Q3 2.0T Premium Plus","$21,987","57,626 mi."
"2491","2021 Audi Q5 45 Premium","$44,587","22,246 mi."
"2492","2020 Audi Q5 45 Premium Plus","$36,987","53,752 mi."
"2493","2021 Audi Q5 45 Premium","$43,615","13,157 mi."
"2494","2020 Audi Q8 55 Premium","$70,987","31,458 mi."
"2495","2021 Audi Q5 45 Premium","$45,587","14,693 mi."
"2496","2022 Audi RS 6 Avant 4.0T quattro","$129,987","25,728 mi."
"2497","2021 Audi Q3 40 Premium","$36,465","15,040 mi."
"2498","2020 Audi Q5 45 Premium Plus","$40,587","17,455 mi."
"2499","2019 Audi Q5 2.0T Premium","$36,987","19,434 mi."
"2500","2019 Audi Q5 2.0T Premium Plus","$40,987","7,977 mi."
"2501","2019 Audi Q7 45 Premium Plus","$43,987","21,814 mi."
"2502","2021 Audi Q5 45 Premium","$45,787","15,435 mi."
"2503","2016 Audi TT 2.0T","Not Priced","61,863 mi."
"2504","2015 Audi A3 2.0T Premium Plus","$14,495","116,350 mi."
"2505","2018 Audi A3 2.0T Premium","$29,990","21,859 mi."
"2506","2015 Audi SQ5 3.0T Premium Plus","$17,000","115,715 mi."
"2507","2021 Audi Q5 45 Premium","$42,995","4,111 mi."
"2508","2016 Audi A6 2.0T Premium Plus","$29,990","27,566 mi."
"2509","2017 Audi A4 2.0T Premium","$29,990","20,160 mi."
"2510","2016 Audi A3 e-tron 1.4T Premium","$24,990","61,925 mi."
"2511","2019 Audi A8 L 60","$59,966","13,647 mi."
"2512","2021 Audi Q5 45 Premium","$41,466","3,052 mi."
"2513","2019 Audi e-tron Prestige","$52,966","1,012 mi."
"2514","2019 Audi Q5 2.0T Premium","$33,466","16,789 mi."
"2515","2015 Audi A3 2.0T Premium","Not Priced","104,401 mi."
"2516","2019 Audi TT RS 2.5T quattro","$66,058","11,293 mi."
"2517","2019 Audi SQ5 3.0T Premium","$41,990","35,416 mi."
"2518","2009 Audi Q5 3.2 Premium","$11,975","129,681 mi."
"2519","2022 Audi Q5 45 S line quattro Premium","$43,986","199 mi."
"2520","2021 Audi Q5 e 55 Premium","$46,989","7,004 mi."
"2521","2019 Audi e-tron Premium Plus","$50,730","7,383 mi."
"2522","2019 Audi Q8 3.0T Premium","$52,567","15,803 mi."
"2523","2019 Audi A8 L 60","$58,841","13,995 mi."
"2524","2021 Audi e-tron Premium","$55,986","10,296 mi."
"2525","2020 Audi A8 L 60","$65,726","16,963 mi."
"2526","2019 Audi A8 L 3.0T","$46,914","29,516 mi."
"2527","2021 Audi e-tron Prestige","$65,986","12,086 mi."
"2528","2021 Audi e-tron Prestige","$65,481","14,323 mi."
"2529","2006 Audi S4 quattro","Not Priced","114,923 mi."
"2530","2011 Audi A4 2.0T Premium quattro","Not Priced","108,398 mi."
"2531","2019 Audi A5 2.0T Premium","Not Priced","37,658 mi."
"2532","2015 Audi A3 2.0T Premium Plus","$18,724","61,402 mi."
"2533","2020 Audi R8 5.2 V10","$159,995","10,764 mi."
"2534","2019 Audi Q8 3.0T Premium","$59,950","28,482 mi."
"2535","2018 Audi Q5 2.0T Tech Premium","$33,995","26,995 mi."
"2536","2019 Audi TT RS 2.5T","$67,995","27,400 mi."
"2537","2021 Audi Q5 e 55 Premium","$60,996","8,183 mi."
"2538","2022 Audi Q7 55 Prestige","$76,996","3,457 mi."
"2539","2019 Audi A4 Premium Plus","$31,441","29,805 mi."
"2540","2016 Audi TTS 2.0T","$31,995","61,301 mi."
"2541","2015 Audi A4 2.0T Premium Plus","$23,991","47,514 mi."
"2542","2022 Audi A5 40 Premium","$50,695","5,411 mi."
"2543","2022 Audi Q5 45 S line quattro Premium","$50,495","4,259 mi."
"2544","2021 Audi A5 2.0T Premium","$48,495","12,346 mi."
"2545","2021 Audi A8 L 60","$83,995","16,367 mi."
"2546","2014 Audi A7 3.0T Prestige quattro","$25,489","73,072 mi."
"2547","2021 Audi SQ5 3.0T Premium","$54,489","23,579 mi."
"2548","2014 Audi Q7 3.0L TDI Prestige","$15,999","159,193 mi."
"2549","2017 Audi Q7 3.0T Premium Plus","$27,997","94,776 mi."
"2550","2009 Audi S5 4.2 quattro","$18,997","69,289 mi."
"2551","2019 Audi RS 5 2.9T","$69,995","16,855 mi."
"2552","2022 Audi Q5 40 Premium","$46,596","9,521 mi."
"2553","2018 Audi A4 2.0T Premium Plus","$29,976","41,885 mi."
"2554","2022 Audi A4 40 Premium","$39,599","8,658 mi."
"2555","2020 Audi S8 4.0T quattro","$99,997","9,128 mi."
"2556","2019 Audi Q8 3.0T Premium","$57,994","23,063 mi."
"2557","2019 Audi Q7 55 Prestige","$49,979","23,937 mi."
"2558","2022 Audi Q3 45 S line Premium","$41,997","2,010 mi."
"2559","2019 Audi SQ5 3.0T Premium","$43,995","48,165 mi."
"2560","2022 Audi Q3 45 S line Premium","$41,995","7,692 mi."
"2561","2022 Audi e-tron S line Premium","$72,342","4,890 mi."
"2562","2018 Audi Q3 2.0T Sport Premium","$27,964","57,846 mi."
"2563","2017 Audi A8 L 4.0T Sport","$51,497","10,138 mi."
"2564","2022 Audi Q3 45 S line Premium","$42,239","7,170 mi."
"2565","2010 Audi A6 3.0 Prestige quattro","$12,500","96,454 mi."
"2566","2017 Audi A4 2.0T Premium Plus","$21,500","97,353 mi."
"2567","2019 Audi A8 L 55","$47,265","70,156 mi."
"2568","2020 Audi A4 40 Prestige","$40,995","14,544 mi."
"2569","2020 Audi Q5 45 Titanium Premium","$32,888","44,460 mi."
"2570","2015 Audi Q7 3.0 TDI Premium Plus","$27,950","81,031 mi."
"2571","2019 Audi Q8 3.0T Premium","$64,950","11,402 mi."
"2572","2015 Audi Q5 2.0T Premium Plus","$24,950","46,926 mi."
"2573","2008 Audi A6 4.2 quattro","$12,950","114,985 mi."
"2574","2017 Audi S8 4.0T Plus","$59,950","55,872 mi."
"2575","2015 Audi A3 2.0T Premium","$22,950","50,406 mi."
"2576","2016 Audi A3 1.8T Premium","$27,950","9,909 mi."
"2577","2012 Audi A6 3.0T Premium quattro","$21,950","48,467 mi."
"2578","2019 Audi A6 55 Premium Plus","$42,991","28,744 mi."
"2579","2018 Audi RS 7 4.0T","$74,991","61,660 mi."
"2580","2022 Audi SQ7 4.0T Premium Plus","$87,991","8,010 mi."
"2581","2019 Audi S5 3.0T Prestige","$55,599","18,811 mi."
"2582","2018 Audi Q3 2.0T Sport Premium","$26,998","69,504 mi."
"2583","2017 Audi Q3 2.0T Premium","$25,998","49,202 mi."
"2584","2019 Audi RS 3 2.5T","Not Priced","48,899 mi."
"2585","2018 Audi Q7 3.0T Prestige","$38,448","64,545 mi."
"2586","2012 Audi Q5 2.0T Premium Plus","$11,799","134,901 mi."
"2587","2016 Audi Q3 2.0T Premium Plus","$18,780","104,211 mi."
"2588","2018 Audi SQ5 3.0T Prestige","$43,500","14,999 mi."
"2589","2013 Audi Q5 2.0T Premium Plus","Not Priced","114,292 mi."
"2590","2013 Audi A6 3.0T Premium Plus quattro","$15,093","103,158 mi."
"2591","2018 Audi SQ5 3.0T Prestige","Not Priced","29,538 mi."
"2592","2015 Audi Q7 3.0T Premium Plus","$17,900","116,358 mi."
"2593","2018 Audi A7 3.0T Prestige","$43,989","48,220 mi."
"2594","2014 Audi A5 2.0T Premium Plus","$24,584","58,550 mi."
"2595","2019 Audi Q7 55 Prestige","$54,679","24,381 mi."
"2596","2018 Audi Q3 2.0T Premium Plus","$27,999","48,454 mi."
"2597","2015 Audi Q5 2.0T Premium Plus","$18,658","98,691 mi."
"2598","2015 Audi Q5 2.0T Premium Plus","$18,402","87,283 mi."
"2599","2022 Audi Q3 45 S line Premium","$41,990","6,709 mi."
"2600","2017 Audi A4 allroad 2.0T Premium","$29,900","80,331 mi."
"2601","2014 Audi Q5 2.0T Premium Plus","$15,000","122,775 mi."
"2602","2020 Audi Q8 55 Premium Plus","$66,991","32,987 mi."
"2603","2012 Audi A8 L 4.2 quattro","$13,950","143,375 mi."
"2604","2019 Audi Q7 55 Premium Plus","$37,000","62,667 mi."
"2605","2018 Audi A3 2.0T Premium","$26,590","42,897 mi."
"2606","2021 Audi Q7 55 Premium","$58,990","45,057 mi."
"2607","2021 Audi Q5 45 Premium","$42,000","18,902 mi."
"2608","2021 Audi A4 45 S line quattro Premium","$39,653","13,945 mi."
"2609","2021 Audi A4 40 Premium","$37,500","15,142 mi."
"2610","2019 Audi Q5 2.0T Premium Plus","$37,000","26,183 mi."
"2611","2021 Audi Q3 45 S line Premium","$39,500","17,774 mi."
"2612","2021 Audi Q5 45 Premium","$43,000","15,991 mi."
"2613","2021 Audi Q7 45 Premium","Not Priced","13,187 mi."
"2614","2018 Audi A5 2.0T Premium Plus","$41,911","36,951 mi."
"2615","2021 Audi Q5 45 Premium","Not Priced","14,707 mi."
"2616","2018 Audi A5 2.0T Premium Plus","$31,900","64,935 mi."
"2617","2018 Audi A4 2.0T Premium Plus","$29,491","59,011 mi."
"2618","2007 Audi Q7 3.6 Premium","$9,999","110,517 mi."
"2619","2016 Audi A6 3.0T Prestige","$28,899","56,418 mi."
"2620","2019 Audi Q7 45 Premium Plus","$45,998","32,686 mi."
"2621","2018 Audi RS 3 2.5T","$49,990","65,412 mi."
"2622","2018 Audi S5 3.0T Prestige","$45,750","55,500 mi."
"2623","2011 Audi A4 2.0T Premium quattro","Not Priced","87,953 mi."
"2624","2013 Audi A8 L 3.0T","$20,442","90,015 mi."
"2625","2016 Audi A3 2.0T Premium","$14,452","106,370 mi."
"2626","2017 Audi A6 3.0T Premium Plus","$27,783","75,965 mi."
"2627","2013 Audi Q5 3.0T Premium Plus","Not Priced","70,014 mi."
"2628","2016 Audi A3 2.0T Premium","$18,617","84,325 mi."
"2629","2022 Audi SQ5 3.0T Premium","$59,952","8,080 mi."
"2630","2020 Audi A5 2.0T Premium","$37,739","34,653 mi."
"2631","2018 Audi Q5 2.0T Prestige","$28,507","91,580 mi."
"2632","2018 Audi Q3 2.0T Premium","$26,988","49,457 mi."
"2633","2017 Audi A6 3.0T Premium Plus","$28,998","71,730 mi."
"2634","2014 Audi S5 3.0T Premium Plus quattro","$22,999","69,508 mi."
"2635","2011 Audi Q5 Prestige","$16,999","68,677 mi."
"2636","2014 Audi A4 2.0T Premium","Not Priced","132,365 mi."
"2637","2017 Audi Q7 3.0T Premium Plus","$31,988","62,647 mi."
"2638","2017 Audi A4 2.0T Premium Plus","$19,453","124,557 mi."
"2639","2008 Audi TT 3.2L","$15,900","67,526 mi."
"2640","2013 Audi A7 3.0T Prestige","$22,995","102,286 mi."
"2641","2015 Audi Q5 3.0T Premium Plus","$21,959","69,831 mi."
"2642","2020 Audi A4 40 Premium Plus","Not Priced","14,392 mi."
"2643","2016 Audi S3 2.0T Prestige","$34,000","58,000 mi."
"2644","2009 Audi A5 3.2 quattro","$15,314","97,416 mi."
"2645","2014 Audi A6 2.0T Premium Plus","$10,000","170,377 mi."
"2646","2013 Audi S4 3.0T Premium Plus","$19,500","115,509 mi."
"2647","2020 Audi Q8 55 Premium","$69,888","12,612 mi."
"2648","2012 Audi A4 2.0T Premium Plus quattro","$11,325","138,018 mi."
"2649","2021 Audi Q5 45 Premium","$45,489","2,750 mi."
"2650","2016 Audi Q5 2.0T Premium","$19,998","77,953 mi."
"2651","2013 Audi Q5 2.0T Premium Plus","Not Priced","107,949 mi."
"2652","2014 Audi RS 5 4.2","$41,998","57,838 mi."
"2653","2020 Audi Q5 45 Premium","$39,998","18,205 mi."
"2654","2019 Audi A5 2.0T Premium","$46,998","12,100 mi."
"2655","2019 Audi e-tron Prestige","$67,490","1,274 mi."
"2656","2019 Audi e-tron Prestige","$67,490","1,197 mi."
"2657","2019 Audi e-tron Prestige","$67,490","1,028 mi."
"2658","2015 Audi A6 3.0T Prestige","$17,900","86,521 mi."
"2659","2016 Audi Q5 2.0T Premium Plus","$22,999","62,266 mi."
"2660","2018 Audi A5 2.0T Premium Plus","$35,990","54,148 mi."
"2661","2018 Audi Q7 3.0T Prestige","$41,995","44,212 mi."
"2662","2019 Audi Q3 2.0T S line Premium","$34,444","29,623 mi."
"2663","2014 Audi A4 2.0T Premium","$16,995","58,326 mi."
"2664","2019 Audi A5 2.0T Premium Plus","$45,998","17,102 mi."
"2665","2021 Audi Q8 55 Premium","$74,990","30,105 mi."
"2666","2019 Audi Q5 2.0T Premium Plus","$38,990","16,495 mi."
"2667","2017 Audi A4 2.0T Premium","$22,500","75,718 mi."
"2668","2021 Audi e-tron Premium Plus","$65,999","35,078 mi."
"2669","2018 Audi S4 3.0T Prestige","$35,990","82,289 mi."
"2670","2019 Audi A5 2.0T Premium","Not Priced","30,221 mi."
"2671","2016 Audi Q3 2.0T Prestige","$22,998","94,302 mi."
"2672","2021 Audi SQ7 4.0T","$75,995","59,328 mi."
